id,date,store_nbr,family,sales,onpromotion
4966,2013-01-03,48,HOME AND KITCHEN II,0.0,0
4967,2013-01-03,48,HOME APPLIANCES,0.0,0
4968,2013-01-03,48,HOME CARE,0.0,0
4969,2013-01-03,48,LADIESWEAR,0.0,0
4970,2013-01-03,48,LAWN AND GARDEN,0.0,0
4971,2013-01-03,48,LINGERIE,6.0,0
4972,2013-01-03,48,"LIQUOR,WINE,BEER",49.0,0
4973,2013-01-03,48,MAGAZINES,0.0,0
4974,2013-01-03,48,MEATS,787.153,0
4975,2013-01-03,48,PERSONAL CARE,725.0,0
4976,2013-01-03,48,PET SUPPLIES,0.0,0
4977,2013-01-03,48,PLAYERS AND ELECTRONICS,0.0,0
4978,2013-01-03,48,POULTRY,636.00903,0
4979,2013-01-03,48,PREPARED FOODS,114.864,0
4980,2013-01-03,48,PRODUCE,0.0,0
4981,2013-01-03,48,SCHOOL AND OFFICE SUPPLIES,0.0,0
4982,2013-01-03,48,SEAFOOD,30.623,0
4983,2013-01-03,49,AUTOMOTIVE,1.0,0
4984,2013-01-03,49,BABY CARE,0.0,0
4985,2013-01-03,49,BEAUTY,3.0,0
4986,2013-01-03,49,BEVERAGES,1829.0,0
4987,2013-01-03,49,BOOKS,0.0,0
4988,2013-01-03,49,BREAD/BAKERY,477.806,0
4989,2013-01-03,49,CELEBRATION,0.0,0
4990,2013-01-03,49,CLEANING,1338.0,0
4991,2013-01-03,49,DAIRY,759.0,0
4992,2013-01-03,49,DELI,203.474,0
4993,2013-01-03,49,EGGS,289.0,0
4994,2013-01-03,49,FROZEN FOODS,176.0,0
4995,2013-01-03,49,GROCERY I,3521.0,0
4996,2013-01-03,49,GROCERY II,66.0,0
4997,2013-01-03,49,HARDWARE,0.0,0
4998,2013-01-03,49,HOME AND KITCHEN I,0.0,0
4999,2013-01-03,49,HOME AND KITCHEN II,0.0,0
5000,2013-01-03,49,HOME APPLIANCES,0.0,0
5001,2013-01-03,49,HOME CARE,0.0,0
5002,2013-01-03,49,LADIESWEAR,0.0,0
5003,2013-01-03,49,LAWN AND GARDEN,0.0,0
5004,2013-01-03,49,LINGERIE,3.0,0
5005,2013-01-03,49,"LIQUOR,WINE,BEER",106.0,0
5006,2013-01-03,49,MAGAZINES,0.0,0
5007,2013-01-03,49,MEATS,487.864,0
5008,2013-01-03,49,PERSONAL CARE,210.0,0
5009,2013-01-03,49,PET SUPPLIES,0.0,0
5010,2013-01-03,49,PLAYERS AND ELECTRONICS,0.0,0
5011,2013-01-03,49,POULTRY,198.99,0
5012,2013-01-03,49,PREPARED FOODS,182.594,0
5013,2013-01-03,49,PRODUCE,0.0,0
5014,2013-01-03,49,SCHOOL AND OFFICE SUPPLIES,0.0,0
5015,2013-01-03,49,SEAFOOD,57.354,0
5016,2013-01-03,5,AUTOMOTIVE,4.0,0
5017,2013-01-03,5,BABY CARE,0.0,0
5018,2013-01-03,5,BEAUTY,2.0,0
5019,2013-01-03,5,BEVERAGES,847.0,0
5020,2013-01-03,5,BOOKS,0.0,0
5021,2013-01-03,5,BREAD/BAKERY,377.887,0
5022,2013-01-03,5,CELEBRATION,0.0,0
5023,2013-01-03,5,CLEANING,1305.0,0
5024,2013-01-03,5,DAIRY,366.0,0
5025,2013-01-03,5,DELI,278.824,0
5026,2013-01-03,5,EGGS,120.0,0
5027,2013-01-03,5,FROZEN FOODS,117.994,0
5028,2013-01-03,5,GROCERY I,3260.0,0
5029,2013-01-03,5,GROCERY II,8.0,0
5030,2013-01-03,5,HARDWARE,0.0,0
5031,2013-01-03,5,HOME AND KITCHEN I,0.0,0
5032,2013-01-03,5,HOME AND KITCHEN II,0.0,0
5033,2013-01-03,5,HOME APPLIANCES,1.0,0
5034,2013-01-03,5,HOME CARE,0.0,0
5035,2013-01-03,5,LADIESWEAR,0.0,0
5036,2013-01-03,5,LAWN AND GARDEN,0.0,0
5037,2013-01-03,5,LINGERIE,36.0,0
5038,2013-01-03,5,"LIQUOR,WINE,BEER",47.0,0
5039,2013-01-03,5,MAGAZINES,0.0,0
5040,2013-01-03,5,MEATS,352.642,0
5041,2013-01-03,5,PERSONAL CARE,312.0,0
5042,2013-01-03,5,PET SUPPLIES,0.0,0
5043,2013-01-03,5,PLAYERS AND ELECTRONICS,0.0,0
5044,2013-01-03,5,POULTRY,196.459,0
5045,2013-01-03,5,PREPARED FOODS,122.0,0
5046,2013-01-03,5,PRODUCE,0.0,0
5047,2013-01-03,5,SCHOOL AND OFFICE SUPPLIES,0.0,0
5048,2013-01-03,5,SEAFOOD,17.162,0
5049,2013-01-03,50,AUTOMOTIVE,4.0,0
5050,2013-01-03,50,BABY CARE,0.0,0
5051,2013-01-03,50,BEAUTY,5.0,0
5052,2013-01-03,50,BEVERAGES,1324.0,0
5053,2013-01-03,50,BOOKS,0.0,0
5054,2013-01-03,50,BREAD/BAKERY,453.586,0
5055,2013-01-03,50,CELEBRATION,0.0,0
5056,2013-01-03,50,CLEANING,1559.0,0
5057,2013-01-03,50,DAIRY,542.0,0
5058,2013-01-03,50,DELI,316.22,0
5059,2013-01-03,50,EGGS,103.0,0
5060,2013-01-03,50,FROZEN FOODS,154.938,0
5061,2013-01-03,50,GROCERY I,4687.0,0
5062,2013-01-03,50,GROCERY II,29.0,0
5063,2013-01-03,50,HARDWARE,1.0,0
5064,2013-01-03,50,HOME AND KITCHEN I,0.0,0
5065,2013-01-03,50,HOME AND KITCHEN II,0.0,0
5066,2013-01-03,50,HOME APPLIANCES,0.0,0
5067,2013-01-03,50,HOME CARE,0.0,0
5068,2013-01-03,50,LADIESWEAR,0.0,0
5069,2013-01-03,50,LAWN AND GARDEN,1.0,0
5070,2013-01-03,50,LINGERIE,6.0,0
5071,2013-01-03,50,"LIQUOR,WINE,BEER",187.0,0
5072,2013-01-03,50,MAGAZINES,0.0,0
5073,2013-01-03,50,MEATS,845.97504,0
5074,2013-01-03,50,PERSONAL CARE,419.0,0
5075,2013-01-03,50,PET SUPPLIES,0.0,0
5076,2013-01-03,50,PLAYERS AND ELECTRONICS,0.0,0
5077,2013-01-03,50,POULTRY,245.629,0
5078,2013-01-03,50,PREPARED FOODS,156.97,0
5079,2013-01-03,50,PRODUCE,0.0,0
5080,2013-01-03,50,SCHOOL AND OFFICE SUPPLIES,0.0,0
5081,2013-01-03,50,SEAFOOD,26.147,0
5082,2013-01-03,51,AUTOMOTIVE,2.0,0
5083,2013-01-03,51,BABY CARE,0.0,0
5084,2013-01-03,51,BEAUTY,8.0,0
5085,2013-01-03,51,BEVERAGES,2192.0,0
5086,2013-01-03,51,BOOKS,0.0,0
5087,2013-01-03,51,BREAD/BAKERY,709.853,0
5088,2013-01-03,51,CELEBRATION,0.0,0
5089,2013-01-03,51,CLEANING,1424.0,0
5090,2013-01-03,51,DAIRY,875.0,0
5091,2013-01-03,51,DELI,253.059,0
5092,2013-01-03,51,EGGS,322.0,0
5093,2013-01-03,51,FROZEN FOODS,188.72101,0
5094,2013-01-03,51,GROCERY I,3612.0,0
5095,2013-01-03,51,GROCERY II,51.0,0
5096,2013-01-03,51,HARDWARE,2.0,0
5097,2013-01-03,51,HOME AND KITCHEN I,0.0,0
5098,2013-01-03,51,HOME AND KITCHEN II,0.0,0
5099,2013-01-03,51,HOME APPLIANCES,0.0,0
5100,2013-01-03,51,HOME CARE,0.0,0
5101,2013-01-03,51,LADIESWEAR,0.0,0
5102,2013-01-03,51,LAWN AND GARDEN,9.0,0
5103,2013-01-03,51,LINGERIE,2.0,0
5104,2013-01-03,51,"LIQUOR,WINE,BEER",121.0,0
5105,2013-01-03,51,MAGAZINES,0.0,0
5106,2013-01-03,51,MEATS,594.061,0
5107,2013-01-03,51,PERSONAL CARE,236.0,0
5108,2013-01-03,51,PET SUPPLIES,0.0,0
5109,2013-01-03,51,PLAYERS AND ELECTRONICS,0.0,0
5110,2013-01-03,51,POULTRY,380.38,0
5111,2013-01-03,51,PREPARED FOODS,123.921005,0
5112,2013-01-03,51,PRODUCE,0.0,0
5113,2013-01-03,51,SCHOOL AND OFFICE SUPPLIES,0.0,0
5114,2013-01-03,51,SEAFOOD,64.062,0
5115,2013-01-03,52,AUTOMOTIVE,0.0,0
5116,2013-01-03,52,BABY CARE,0.0,0
5117,2013-01-03,52,BEAUTY,0.0,0
5118,2013-01-03,52,BEVERAGES,0.0,0
5119,2013-01-03,52,BOOKS,0.0,0
5120,2013-01-03,52,BREAD/BAKERY,0.0,0
5121,2013-01-03,52,CELEBRATION,0.0,0
5122,2013-01-03,52,CLEANING,0.0,0
5123,2013-01-03,52,DAIRY,0.0,0
5124,2013-01-03,52,DELI,0.0,0
5125,2013-01-03,52,EGGS,0.0,0
5126,2013-01-03,52,FROZEN FOODS,0.0,0
5127,2013-01-03,52,GROCERY I,0.0,0
5128,2013-01-03,52,GROCERY II,0.0,0
5129,2013-01-03,52,HARDWARE,0.0,0
5130,2013-01-03,52,HOME AND KITCHEN I,0.0,0
5131,2013-01-03,52,HOME AND KITCHEN II,0.0,0
5132,2013-01-03,52,HOME APPLIANCES,0.0,0
5133,2013-01-03,52,HOME CARE,0.0,0
5134,2013-01-03,52,LADIESWEAR,0.0,0
5135,2013-01-03,52,LAWN AND GARDEN,0.0,0
5136,2013-01-03,52,LINGERIE,0.0,0
5137,2013-01-03,52,"LIQUOR,WINE,BEER",0.0,0
5138,2013-01-03,52,MAGAZINES,0.0,0
5139,2013-01-03,52,MEATS,0.0,0
5140,2013-01-03,52,PERSONAL CARE,0.0,0
5141,2013-01-03,52,PET SUPPLIES,0.0,0
5142,2013-01-03,52,PLAYERS AND ELECTRONICS,0.0,0
5143,2013-01-03,52,POULTRY,0.0,0
5144,2013-01-03,52,PREPARED FOODS,0.0,0
5145,2013-01-03,52,PRODUCE,0.0,0
5146,2013-01-03,52,SCHOOL AND OFFICE SUPPLIES,0.0,0
5147,2013-01-03,52,SEAFOOD,0.0,0
5148,2013-01-03,53,AUTOMOTIVE,0.0,0
5149,2013-01-03,53,BABY CARE,0.0,0
5150,2013-01-03,53,BEAUTY,0.0,0
5151,2013-01-03,53,BEVERAGES,0.0,0
5152,2013-01-03,53,BOOKS,0.0,0
5153,2013-01-03,53,BREAD/BAKERY,0.0,0
5154,2013-01-03,53,CELEBRATION,0.0,0
5155,2013-01-03,53,CLEANING,0.0,0
5156,2013-01-03,53,DAIRY,0.0,0
5157,2013-01-03,53,DELI,0.0,0
5158,2013-01-03,53,EGGS,0.0,0
5159,2013-01-03,53,FROZEN FOODS,0.0,0
5160,2013-01-03,53,GROCERY I,0.0,0
5161,2013-01-03,53,GROCERY II,0.0,0
5162,2013-01-03,53,HARDWARE,0.0,0
5163,2013-01-03,53,HOME AND KITCHEN I,0.0,0
5164,2013-01-03,53,HOME AND KITCHEN II,0.0,0
5165,2013-01-03,53,HOME APPLIANCES,0.0,0
5166,2013-01-03,53,HOME CARE,0.0,0
5167,2013-01-03,53,LADIESWEAR,0.0,0
5168,2013-01-03,53,LAWN AND GARDEN,0.0,0
5169,2013-01-03,53,LINGERIE,0.0,0
5170,2013-01-03,53,"LIQUOR,WINE,BEER",0.0,0
5171,2013-01-03,53,MAGAZINES,0.0,0
5172,2013-01-03,53,MEATS,0.0,0
5173,2013-01-03,53,PERSONAL CARE,0.0,0
5174,2013-01-03,53,PET SUPPLIES,0.0,0
5175,2013-01-03,53,PLAYERS AND ELECTRONICS,0.0,0
5176,2013-01-03,53,POULTRY,0.0,0
5177,2013-01-03,53,PREPARED FOODS,0.0,0
5178,2013-01-03,53,PRODUCE,0.0,0
5179,2013-01-03,53,SCHOOL AND OFFICE SUPPLIES,0.0,0
5180,2013-01-03,53,SEAFOOD,0.0,0
5181,2013-01-03,54,AUTOMOTIVE,3.0,0
5182,2013-01-03,54,BABY CARE,0.0,0
5183,2013-01-03,54,BEAUTY,0.0,0
5184,2013-01-03,54,BEVERAGES,422.0,0
5185,2013-01-03,54,BOOKS,0.0,0
5186,2013-01-03,54,BREAD/BAKERY,171.0,0
5187,2013-01-03,54,CELEBRATION,0.0,0
5188,2013-01-03,54,CLEANING,868.0,0
5189,2013-01-03,54,DAIRY,17.0,0
5190,2013-01-03,54,DELI,167.0,0
5191,2013-01-03,54,EGGS,45.0,0
5192,2013-01-03,54,FROZEN FOODS,3.0,0
5193,2013-01-03,54,GROCERY I,1949.0,0
5194,2013-01-03,54,GROCERY II,6.0,0
5195,2013-01-03,54,HARDWARE,2.0,0
5196,2013-01-03,54,HOME AND KITCHEN I,0.0,0
5197,2013-01-03,54,HOME AND KITCHEN II,0.0,0
5198,2013-01-03,54,HOME APPLIANCES,0.0,0
5199,2013-01-03,54,HOME CARE,0.0,0
5200,2013-01-03,54,LADIESWEAR,0.0,0
5201,2013-01-03,54,LAWN AND GARDEN,0.0,0
5202,2013-01-03,54,LINGERIE,2.0,0
5203,2013-01-03,54,"LIQUOR,WINE,BEER",33.0,0
5204,2013-01-03,54,MAGAZINES,0.0,0
5205,2013-01-03,54,MEATS,50.257,0
5206,2013-01-03,54,PERSONAL CARE,156.0,0
5207,2013-01-03,54,PET SUPPLIES,0.0,0
5208,2013-01-03,54,PLAYERS AND ELECTRONICS,0.0,0
5209,2013-01-03,54,POULTRY,4.313,0
5210,2013-01-03,54,PREPARED FOODS,1.0,0
5211,2013-01-03,54,PRODUCE,0.0,0
5212,2013-01-03,54,SCHOOL AND OFFICE SUPPLIES,0.0,0
5213,2013-01-03,54,SEAFOOD,2.0,0
5214,2013-01-03,6,AUTOMOTIVE,2.0,0
5215,2013-01-03,6,BABY CARE,0.0,0
5216,2013-01-03,6,BEAUTY,8.0,0
5217,2013-01-03,6,BEVERAGES,1227.0,0
5218,2013-01-03,6,BOOKS,0.0,0
5219,2013-01-03,6,BREAD/BAKERY,412.324,0
5220,2013-01-03,6,CELEBRATION,0.0,0
5221,2013-01-03,6,CLEANING,1519.0,0
5222,2013-01-03,6,DAIRY,542.0,0
5223,2013-01-03,6,DELI,270.289,0
5224,2013-01-03,6,EGGS,253.0,0
5225,2013-01-03,6,FROZEN FOODS,155.893,0
5226,2013-01-03,6,GROCERY I,4040.0,0
5227,2013-01-03,6,GROCERY II,35.0,0
5228,2013-01-03,6,HARDWARE,1.0,0
5229,2013-01-03,6,HOME AND KITCHEN I,0.0,0
5230,2013-01-03,6,HOME AND KITCHEN II,0.0,0
5231,2013-01-03,6,HOME APPLIANCES,0.0,0
5232,2013-01-03,6,HOME CARE,0.0,0
5233,2013-01-03,6,LADIESWEAR,0.0,0
5234,2013-01-03,6,LAWN AND GARDEN,5.0,0
5235,2013-01-03,6,LINGERIE,6.0,0
5236,2013-01-03,6,"LIQUOR,WINE,BEER",44.0,0
5237,2013-01-03,6,MAGAZINES,0.0,0
5238,2013-01-03,6,MEATS,442.535,0
5239,2013-01-03,6,PERSONAL CARE,410.0,0
5240,2013-01-03,6,PET SUPPLIES,0.0,0
5241,2013-01-03,6,PLAYERS AND ELECTRONICS,0.0,0
5242,2013-01-03,6,POULTRY,441.639,0
5243,2013-01-03,6,PREPARED FOODS,71.441,0
5244,2013-01-03,6,PRODUCE,0.0,0
5245,2013-01-03,6,SCHOOL AND OFFICE SUPPLIES,0.0,0
5246,2013-01-03,6,SEAFOOD,43.272,0
5247,2013-01-03,7,AUTOMOTIVE,3.0,0
5248,2013-01-03,7,BABY CARE,0.0,0
5249,2013-01-03,7,BEAUTY,5.0,0
5250,2013-01-03,7,BEVERAGES,1531.0,0
5251,2013-01-03,7,BOOKS,0.0,0
5252,2013-01-03,7,BREAD/BAKERY,504.147,0
5253,2013-01-03,7,CELEBRATION,0.0,0
5254,2013-01-03,7,CLEANING,1228.0,0
5255,2013-01-03,7,DAIRY,732.0,0
5256,2013-01-03,7,DELI,208.789,0
5257,2013-01-03,7,EGGS,309.0,0
5258,2013-01-03,7,FROZEN FOODS,172.673,0
5259,2013-01-03,7,GROCERY I,3279.0,0
5260,2013-01-03,7,GROCERY II,62.0,0
5261,2013-01-03,7,HARDWARE,0.0,0
5262,2013-01-03,7,HOME AND KITCHEN I,0.0,0
5263,2013-01-03,7,HOME AND KITCHEN II,0.0,0
5264,2013-01-03,7,HOME APPLIANCES,2.0,0
5265,2013-01-03,7,HOME CARE,0.0,0
5266,2013-01-03,7,LADIESWEAR,0.0,0
5267,2013-01-03,7,LAWN AND GARDEN,3.0,0
5268,2013-01-03,7,LINGERIE,21.0,0
5269,2013-01-03,7,"LIQUOR,WINE,BEER",89.0,0
5270,2013-01-03,7,MAGAZINES,0.0,0
5271,2013-01-03,7,MEATS,508.132,0
5272,2013-01-03,7,PERSONAL CARE,203.0,0
5273,2013-01-03,7,PET SUPPLIES,0.0,0
5274,2013-01-03,7,PLAYERS AND ELECTRONICS,0.0,0
5275,2013-01-03,7,POULTRY,259.789,0
5276,2013-01-03,7,PREPARED FOODS,116.0,0
5277,2013-01-03,7,PRODUCE,0.0,0
5278,2013-01-03,7,SCHOOL AND OFFICE SUPPLIES,0.0,0
5279,2013-01-03,7,SEAFOOD,41.428,0
5280,2013-01-03,8,AUTOMOTIVE,1.0,0
5281,2013-01-03,8,BABY CARE,0.0,0
5282,2013-01-03,8,BEAUTY,4.0,0
5283,2013-01-03,8,BEVERAGES,1985.0,0
5284,2013-01-03,8,BOOKS,0.0,0
5285,2013-01-03,8,BREAD/BAKERY,568.395,0
5286,2013-01-03,8,CELEBRATION,0.0,0
5287,2013-01-03,8,CLEANING,1396.0,0
5288,2013-01-03,8,DAIRY,783.0,0
5289,2013-01-03,8,DELI,254.395,0
5290,2013-01-03,8,EGGS,326.0,0
5291,2013-01-03,8,FROZEN FOODS,181.477,0
5292,2013-01-03,8,GROCERY I,3783.0,0
5293,2013-01-03,8,GROCERY II,36.0,0
5294,2013-01-03,8,HARDWARE,5.0,0
5295,2013-01-03,8,HOME AND KITCHEN I,0.0,0
5296,2013-01-03,8,HOME AND KITCHEN II,0.0,0
5297,2013-01-03,8,HOME APPLIANCES,0.0,0
5298,2013-01-03,8,HOME CARE,0.0,0
5299,2013-01-03,8,LADIESWEAR,0.0,0
5300,2013-01-03,8,LAWN AND GARDEN,3.0,0
5301,2013-01-03,8,LINGERIE,23.0,0
5302,2013-01-03,8,"LIQUOR,WINE,BEER",96.0,0
5303,2013-01-03,8,MAGAZINES,0.0,0
5304,2013-01-03,8,MEATS,554.311,0
5305,2013-01-03,8,PERSONAL CARE,307.0,0
5306,2013-01-03,8,PET SUPPLIES,0.0,0
5307,2013-01-03,8,PLAYERS AND ELECTRONICS,0.0,0
5308,2013-01-03,8,POULTRY,277.6,0
5309,2013-01-03,8,PREPARED FOODS,153.624,0
5310,2013-01-03,8,PRODUCE,0.0,0
5311,2013-01-03,8,SCHOOL AND OFFICE SUPPLIES,0.0,0
5312,2013-01-03,8,SEAFOOD,43.441,0
5313,2013-01-03,9,AUTOMOTIVE,22.0,0
5314,2013-01-03,9,BABY CARE,0.0,0
5315,2013-01-03,9,BEAUTY,6.0,0
5316,2013-01-03,9,BEVERAGES,1047.0,0
5317,2013-01-03,9,BOOKS,0.0,0
5318,2013-01-03,9,BREAD/BAKERY,747.0,0
5319,2013-01-03,9,CELEBRATION,0.0,0
5320,2013-01-03,9,CLEANING,1781.0,0
5321,2013-01-03,9,DAIRY,231.0,0
5322,2013-01-03,9,DELI,414.087,0
5323,2013-01-03,9,EGGS,158.0,0
5324,2013-01-03,9,FROZEN FOODS,45.273,0
5325,2013-01-03,9,GROCERY I,4547.0,0
5326,2013-01-03,9,GROCERY II,17.0,0
5327,2013-01-03,9,HARDWARE,2.0,0
5328,2013-01-03,9,HOME AND KITCHEN I,0.0,0
5329,2013-01-03,9,HOME AND KITCHEN II,0.0,0
5330,2013-01-03,9,HOME APPLIANCES,0.0,0
5331,2013-01-03,9,HOME CARE,0.0,0
5332,2013-01-03,9,LADIESWEAR,0.0,0
5333,2013-01-03,9,LAWN AND GARDEN,0.0,0
5334,2013-01-03,9,LINGERIE,4.0,0
5335,2013-01-03,9,"LIQUOR,WINE,BEER",37.0,0
5336,2013-01-03,9,MAGAZINES,0.0,0
5337,2013-01-03,9,MEATS,400.863,0
5338,2013-01-03,9,PERSONAL CARE,372.0,0
5339,2013-01-03,9,PET SUPPLIES,0.0,0
5340,2013-01-03,9,PLAYERS AND ELECTRONICS,0.0,0
5341,2013-01-03,9,POULTRY,509.496,0
5342,2013-01-03,9,PREPARED FOODS,66.0,0
5343,2013-01-03,9,PRODUCE,0.0,0
5344,2013-01-03,9,SCHOOL AND OFFICE SUPPLIES,0.0,0
5345,2013-01-03,9,SEAFOOD,25.0,0
5346,2013-01-04,1,AUTOMOTIVE,3.0,0
5347,2013-01-04,1,BABY CARE,0.0,0
5348,2013-01-04,1,BEAUTY,3.0,0
5349,2013-01-04,1,BEVERAGES,953.0,0
5350,2013-01-04,1,BOOKS,0.0,0
5351,2013-01-04,1,BREAD/BAKERY,198.366,0
5352,2013-01-04,1,CELEBRATION,0.0,0
5353,2013-01-04,1,CLEANING,827.0,0
5354,2013-01-04,1,DAIRY,460.0,0
5355,2013-01-04,1,DELI,131.411,0
5356,2013-01-04,1,EGGS,171.0,0
5357,2013-01-04,1,FROZEN FOODS,65.0,0
5358,2013-01-04,1,GROCERY I,2056.0,0
5359,2013-01-04,1,GROCERY II,15.0,0
5360,2013-01-04,1,HARDWARE,7.0,0
5361,2013-01-04,1,HOME AND KITCHEN I,0.0,0
5362,2013-01-04,1,HOME AND KITCHEN II,0.0,0
5363,2013-01-04,1,HOME APPLIANCES,0.0,0
5364,2013-01-04,1,HOME CARE,0.0,0
5365,2013-01-04,1,LADIESWEAR,0.0,0
5366,2013-01-04,1,LAWN AND GARDEN,7.0,0
5367,2013-01-04,1,LINGERIE,24.0,0
5368,2013-01-04,1,"LIQUOR,WINE,BEER",102.0,0
5369,2013-01-04,1,MAGAZINES,0.0,0
5370,2013-01-04,1,MEATS,454.172,0
5371,2013-01-04,1,PERSONAL CARE,88.0,0
5372,2013-01-04,1,PET SUPPLIES,0.0,0
5373,2013-01-04,1,PLAYERS AND ELECTRONICS,0.0,0
5374,2013-01-04,1,POULTRY,258.023,0
5375,2013-01-04,1,PREPARED FOODS,67.0,0
5376,2013-01-04,1,PRODUCE,0.0,0
5377,2013-01-04,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
5378,2013-01-04,1,SEAFOOD,29.907001,0
5379,2013-01-04,10,AUTOMOTIVE,2.0,0
5380,2013-01-04,10,BABY CARE,0.0,0
5381,2013-01-04,10,BEAUTY,4.0,0
5382,2013-01-04,10,BEVERAGES,460.0,0
5383,2013-01-04,10,BOOKS,0.0,0
5384,2013-01-04,10,BREAD/BAKERY,105.0,0
5385,2013-01-04,10,CELEBRATION,0.0,0
5386,2013-01-04,10,CLEANING,669.0,0
5387,2013-01-04,10,DAIRY,66.0,0
5388,2013-01-04,10,DELI,92.0,0
5389,2013-01-04,10,EGGS,22.0,0
5390,2013-01-04,10,FROZEN FOODS,10.691,0
5391,2013-01-04,10,GROCERY I,1565.0,0
5392,2013-01-04,10,GROCERY II,2.0,0
5393,2013-01-04,10,HARDWARE,0.0,0
5394,2013-01-04,10,HOME AND KITCHEN I,0.0,0
5395,2013-01-04,10,HOME AND KITCHEN II,0.0,0
5396,2013-01-04,10,HOME APPLIANCES,0.0,0
5397,2013-01-04,10,HOME CARE,0.0,0
5398,2013-01-04,10,LADIESWEAR,0.0,0
5399,2013-01-04,10,LAWN AND GARDEN,0.0,0
5400,2013-01-04,10,LINGERIE,0.0,0
5401,2013-01-04,10,"LIQUOR,WINE,BEER",8.0,0
5402,2013-01-04,10,MAGAZINES,0.0,0
5403,2013-01-04,10,MEATS,139.166,0
5404,2013-01-04,10,PERSONAL CARE,119.0,0
5405,2013-01-04,10,PET SUPPLIES,0.0,0
5406,2013-01-04,10,PLAYERS AND ELECTRONICS,0.0,0
5407,2013-01-04,10,POULTRY,111.159,0
5408,2013-01-04,10,PREPARED FOODS,4.0,0
5409,2013-01-04,10,PRODUCE,0.0,0
5410,2013-01-04,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
5411,2013-01-04,10,SEAFOOD,2.0,0
5412,2013-01-04,11,AUTOMOTIVE,5.0,0
5413,2013-01-04,11,BABY CARE,0.0,0
5414,2013-01-04,11,BEAUTY,1.0,0
5415,2013-01-04,11,BEVERAGES,2585.0,0
5416,2013-01-04,11,BOOKS,0.0,0
5417,2013-01-04,11,BREAD/BAKERY,580.0,0
5418,2013-01-04,11,CELEBRATION,0.0,0
5419,2013-01-04,11,CLEANING,2067.0,0
5420,2013-01-04,11,DAIRY,192.0,0
5421,2013-01-04,11,DELI,316.786,0
5422,2013-01-04,11,EGGS,39.0,0
5423,2013-01-04,11,FROZEN FOODS,53.899002,0
5424,2013-01-04,11,GROCERY I,4678.0,0
5425,2013-01-04,11,GROCERY II,11.0,0
5426,2013-01-04,11,HARDWARE,1.0,0
5427,2013-01-04,11,HOME AND KITCHEN I,0.0,0
5428,2013-01-04,11,HOME AND KITCHEN II,0.0,0
5429,2013-01-04,11,HOME APPLIANCES,0.0,0
5430,2013-01-04,11,HOME CARE,0.0,0
5431,2013-01-04,11,LADIESWEAR,0.0,0
5432,2013-01-04,11,LAWN AND GARDEN,0.0,0
5433,2013-01-04,11,LINGERIE,7.0,0
5434,2013-01-04,11,"LIQUOR,WINE,BEER",32.0,0
5435,2013-01-04,11,MAGAZINES,0.0,0
5436,2013-01-04,11,MEATS,711.788,0
5437,2013-01-04,11,PERSONAL CARE,373.0,0
5438,2013-01-04,11,PET SUPPLIES,0.0,0
5439,2013-01-04,11,PLAYERS AND ELECTRONICS,0.0,0
5440,2013-01-04,11,POULTRY,494.52502,0
5441,2013-01-04,11,PREPARED FOODS,22.0,0
5442,2013-01-04,11,PRODUCE,0.0,0
5443,2013-01-04,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
5444,2013-01-04,11,SEAFOOD,2.0,0
5445,2013-01-04,12,AUTOMOTIVE,5.0,0
5446,2013-01-04,12,BABY CARE,0.0,0
5447,2013-01-04,12,BEAUTY,0.0,0
5448,2013-01-04,12,BEVERAGES,445.0,0
5449,2013-01-04,12,BOOKS,0.0,0
5450,2013-01-04,12,BREAD/BAKERY,156.0,0
5451,2013-01-04,12,CELEBRATION,0.0,0
5452,2013-01-04,12,CLEANING,759.0,0
5453,2013-01-04,12,DAIRY,99.0,0
5454,2013-01-04,12,DELI,106.0,0
5455,2013-01-04,12,EGGS,32.0,0
5456,2013-01-04,12,FROZEN FOODS,40.382,0
5457,2013-01-04,12,GROCERY I,1684.0,0
5458,2013-01-04,12,GROCERY II,1.0,0
5459,2013-01-04,12,HARDWARE,3.0,0
5460,2013-01-04,12,HOME AND KITCHEN I,0.0,0
5461,2013-01-04,12,HOME AND KITCHEN II,0.0,0
5462,2013-01-04,12,HOME APPLIANCES,0.0,0
5463,2013-01-04,12,HOME CARE,0.0,0
5464,2013-01-04,12,LADIESWEAR,0.0,0
5465,2013-01-04,12,LAWN AND GARDEN,0.0,0
5466,2013-01-04,12,LINGERIE,13.0,0
5467,2013-01-04,12,"LIQUOR,WINE,BEER",14.0,0
5468,2013-01-04,12,MAGAZINES,0.0,0
5469,2013-01-04,12,MEATS,126.006004,0
5470,2013-01-04,12,PERSONAL CARE,119.0,0
5471,2013-01-04,12,PET SUPPLIES,0.0,0
5472,2013-01-04,12,PLAYERS AND ELECTRONICS,0.0,0
5473,2013-01-04,12,POULTRY,67.665,0
5474,2013-01-04,12,PREPARED FOODS,13.0,0
5475,2013-01-04,12,PRODUCE,0.0,0
5476,2013-01-04,12,SCHOOL AND OFFICE SUPPLIES,0.0,0
5477,2013-01-04,12,SEAFOOD,1.0,0
5478,2013-01-04,13,AUTOMOTIVE,3.0,0
